ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
1384623_at	ATP-binding cassette, subfamily A (ABC1), member 8	Abca8	303637				4235804	AA924613
1384624_at							3817197	AI233317
1384625_at	gametocyte specific factor 1-like	Gtsf1l	366244				11396675	BF408700
1384626_at				Transcribed locus		Rn.21855	5034075	AI716819
1384627_at	keratin associated protein 13-2	Krtap13-2	501765				4607370	AI598322
1384628_at	iodotyrosine deiodinase	Iyd	308129				4466780	AI549292
1384629_at	SIVA1, apoptosis-inducing factor	Siva1	362791				3397748	AI071533
1384630_at				Transcribed locus		Rn.7499	3812958	AI229071
1384631_at				Transcribed locus		Rn.147162	4300798	AI029762
1384632_at	phosphofructokinase, muscle	Pfkm	65152				3397932	AI071717
1384633_at				Transcribed locus		Rn.23138	3667896	AI146097
1384634_at							3828846	AI235340
1384635_at				Transcribed locus, weakly similar to XP_001489539.1 PREDICTED: zinc finger p...		Rn.98687	4294102	AA999112
1384636_at				Transcribed locus		Rn.146292	3290534	AI043799
1384637_at							7177447	AW535033
1384638_at				Transcribed locus, strongly similar to XP_002725447.1 PREDICTED: synaptonema...		Rn.203735	3248371	AI030545
1384639_at	receptor accessory protein 6	Reep6	362835				3396601	AI070350
1384640_at				Transcribed locus		Rn.203757	4282985	AA997287
1384641_at				Transcribed locus		Rn.9588	4277490	AA957600
1384642_at				Transcribed locus		Rn.18820	3291731	AI044912
1384643_at				Transcribed locus		Rn.199297	3397680	AI071465
1384644_at				Transcribed locus		Rn.229102	3705369	AI169061
1384645_at	T cell activation inhibitor, mitochondrial	Tcaim	363169				3398218	AI072024
1384646_at				Transcribed locus		Rn.203435	4233990	AA923898
1384647_at	Rho guanine nucleotide exchange factor (GEF) 7	Arhgef7	114559				3397934	AI071719
1384648_at	zinc finger, C2HC-type containing 1A	Zc2hc1a	310244				4278786	AA963844
1384649_at							3710818	AI170778
1384650_at							4299410	AI029561
1384651_at	uncharacterized LOC100911596	LOC100911596	100911596	Transcribed locus		Rn.34305	4198077	AI385295
1384652_at	HIV-1 Tat specific factor 1	Htatsf1	317612				4487848	AI555485
1384653_at	similar to melanoma ubiquitous mutated protein	LOC690082	690082				4489298	AI556935
1384654_at				Transcribed locus		Rn.204477	3513163	AI113214
1384655_at	kin of IRRE like 3 (Drosophila)	Kirrel3	315546				6162719	AW142820
1384656_at							3103512	AA943596
1384657_at	malignant fibrous histiocytoma amplified sequence 1	Mfhas1	306508				3397747	AI071532
1384658_at				Transcribed locus		Rn.146788	7172859	AW530445
1384659_at							3332317	AI058540
1384660_at				Transcribed locus		Rn.199229	3292609	AI045790
1384661_at	DDB1 and CUL4 associated factor 17	Dcaf17	499807				3398696	AI072502
1384662_at				Transcribed locus		Rn.12289	3248565	AI030739
1384663_at							3333972	AI060195
1384664_at	surfactant protein B	Sftpb	192155				3817735	AI233855
1384665_at				Transcribed locus		Rn.204295	11659320	BF549590
1384666_at				Transcribed locus		Rn.20094	3398591	AI072397
1384667_x_at	galanin receptor 2	Galr2	29234				4198109	AI385327
1384668_at				Transcribed locus		Rn.21283	3396550	AI070299
1384669_at				Transcribed locus		Rn.204325	11662855	BF553125
1384670_at	DnaJ (Hsp40) homolog, subfamily C, member 17	Dnajc17	311329				11638827	BF547720
1384671_at	uncharacterized LOC100912363	LOC100912363	100912363	Transcribed locus		Rn.155204	3333735	AI059958
1384672_at	WD40 repeat domain 95	Wdr95	100361588				3292337	AI045518
1384673_at							11671730	BF562000
1384674_at				Transcribed locus		Rn.23180	11670069	BF560339
1384675_at	antisense paternally expressed gene 3	Apeg3	619476				4296316	AI029113
1384676_at							3816316	AI232436
1384677_at	dedicator of cytokinesis 10	Dock10	301556				3830101	AI236595
1384678_at				Transcribed locus		Rn.147562	11669086	BF559356
1384679_at	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2	Slc9b2	679958				11633797	BF542690
1384680_at								
1384681_at	FERM domain containing 4B	Frmd4b	252858				5016814	AI713014
1384682_at							4279564	AA964690
1384683_at				Transcribed locus		Rn.206267	7166947	AW524562
1384684_at	zinc finger, MIZ-type containing 1	Zmiz1	361103				3637488	AI136711
1384685_at				Transcribed locus		Rn.204152	3333114	AI059337
1384686_at				Transcribed locus		Rn.21956	3397810	AI071595
1384687_at	ectodermal-neural cortex 1	Enc1	294674				3397522	AI071307
1384688_at				Transcribed locus		Rn.166442	4198041	AI385259
1384689_at	phospholamban	Pln	64672				4487339	AI554976
1384690_at				Transcribed locus		Rn.204110	3397544	AI071329
1384691_at							8505299	BE113194
1384692_at							3712150	AI172110
1384693_at				Transcribed locus		Rn.17484	3223600	AI009768
1384694_at							3705701	AI169393
1384695_at	uroplakin 3A	Upk3a	315190				18187161	BM387108
1384696_at				Transcribed locus, weakly similar to XP_343521.4 PREDICTED: rCG43589-like [R...		Rn.124350	8505211	BE113106
1384697_at							3104316	AA944400
1384698_at	dishevelled segment polarity protein 1	Dvl1	83721	Dishevelled, dsh homolog 1 (Drosophila)	Dvl1	Rn.144610	4250028	AI406524
1384699_at				Transcribed locus, moderately similar to NP_001185977.1 uncharacterized prot...		Rn.81485	18184983	BM384930
1384700_at				Transcribed locus		Rn.162406	18190525	BM390472
1384701_at				Transcribed locus		Rn.207790	8500320	BE108175
1384702_at				TL0AEA14YK12 mRNA sequence		Rn.165625	3814942	AI231062
1384703_at				Transcribed locus		Rn.204941	3812489	AI228602
1384704_at							8505022	BE112917
1384705_at	jade family PHD finger 1	Jade1	310352				14961755	BI296885
1384706_at	pellino E3 ubiquitin protein ligase family member 2	Peli2	305835				11394267	BF406292
1384707_at	scavenger receptor class A, member 5	Scara5	305974				4609068	AI600020
1384708_at				Transcribed locus		Rn.172649	11388547	BF400572
1384709_at				TL0AEA1YD06 mRNA sequence		Rn.225919	2863666	AA800711
1384710_at	tudor domain containing 12	Tdrd12	689639				11391291	BF403316
1384711_at				Transcribed locus		Rn.204639	3666759	AI144960
1384712_at							4135543	AI230376
1384713_at	protease, serine, 40	Prss40	316318				11384657	BF399647
1384714_x_at	similar to 60S ribosomal protein L8///ribosomal protein L8	RGD1561333///Rpl8	499374///26962				16003639	BI850152
1384715_at							3728951	AI178313
1384716_at	synaptotagmin I	Syt1	25716				4256507	AI413003
1384717_at				TL0AEA55YP08 mRNA sequence		Rn.225914	3021078	AA894199
1384718_at				Transcribed locus		Rn.203909	3248024	AI030198
1384719_at							3512915	AI112966
1384720_at							4135794	AI232723
1384721_at	hypothetical protein LOC100361455///hypothetical protein LOC100361349	LOC100361455///LOC100361349	100361455///100361349				14940364	BI286077
1384722_at	BPI fold containing family B, member 2	Bpifb2	296290				14927334	BI279481
1384723_at	fucosyltransferase 11 (alpha (1,3) fucosyltransferase)	Fut11	286971				3712164	AI172124
1384724_at							2938306	AA850766
1384725_at	ring finger protein 145	Rnf145	287212				4250745	AI407241
1384726_at				Transcribed locus		Rn.151168	3332629	AI058852
1384727_at							3811869	AI227982
1384728_at	forkhead box N3	Foxn3	314374				8504931	BE112826
1384729_at	protein phosphatase 1, regulatory subunit 15B	Ppp1r15b	304799				14928948	BI280301
1384730_at				Transcribed locus		Rn.196107	4280641	AA996877
1384731_at							3290642	AI043907
1384732_at							3727939	AI177301
1384733_at	leucine-rich repeat LGI family, member 3	Lgi3	306013				8498146	BE106044
1384734_at	neural cell adhesion molecule 2	Ncam2	288280				8513488	BE121383
1384735_at				Transcribed locus		Rn.131557	11660670	BF550940
1384736_at				Transcribed locus		Rn.23120	4239273	AA956799
1384737_at				Transcribed locus		Rn.203452	11665703	BF555973
1384738_at				TL0AEA6YM14 mRNA sequence		Rn.204229	3396400	AI070149
1384739_at	similar to RAN protein	RGD1306195	313163				8494356	BE102257
1384740_at	quiescin Q6 sulfhydryl oxidase 2	Qsox2	681023				11400885	BF412896
1384741_at	phospholipase A2, group III	Pla2g3	289733				8497540	BE105438
1384742_at	alpha thalassemia/mental retardation syndrome X-linked	Atrx	246284				11374612	BF389776
1384743_at				Transcribed locus		Rn.173547	11406121	BF418132
1384744_at	coiled-coil domain containing 184	Ccdc184	500925				11391986	BF404011
1384745_at	piwi-like RNA-mediated gene silencing 2	Piwil2	306011				8503929	BE111824
1384746_at								
1384747_at				Transcribed locus		Rn.200133	11392163	BF404188
1384748_at	membrane metallo-endopeptidase-like 1	Mmel1	313755				8498202	BE106100
1384749_at	nucleotide binding protein 1	Nubp1	287042				11377802	BF392943
1384750_at	numb homolog (Drosophila)	Numb	29419				11391809	BF403834
1384751_at	RNA binding motif protein 8A	Rbm8a	295284				11667676	BF557946
1384752_at	similar to osteoclast inhibitory lectin	LOC689770	689770				11395730	BF407755
1384753_at	family with sequence similarity 71, member A	Fam71a	498311				11384545	BF399537
1384754_at	dynein regulatory complex subunit 1	Drc1	362712				8499873	BE107768
1384755_at	proline-rich transmembrane protein 2	Prrt2	361651	Similar to hypothetical protein	RGD1564195	Rn.51543	8500702	BE108597
1384756_at	solute carrier family 43 (amino acid system L transporter), member 2	Slc43a2	287532				11379175	BF394311
1384757_at	2-oxoglutarate and iron-dependent oxygenase domain containing 1	Ogfod1	307657				11400555	BF412566
1384758_at				Transcribed locus		Rn.160860	8499930	BE107825
1384759_at	jade family PHD finger 1	Jade1	310352				7176429	AW534015
1384760_at	sorting nexin 32	Snx32	361708				5000902	AI711126
1384761_at				Transcribed locus, strongly similar to NP_001020043.1 NF-kappa-B-activating ...		Rn.165904	4399527	AI501676
1384762_at				Transcribed locus		Rn.147915	8495973	BE103873
1384763_at	similar to RIKEN cDNA 4930500J03	RGD1306626	362319				11377292	BF392435
1384764_at	IGF-like family receptor 1	Igflr1	499126				11406332	BF418343
1384765_at	rhomboid 5 homolog 2 (Drosophila)	Rhbdf2	303690				14946865	BI289371
1384766_a_at	PHD finger protein 14	Phf14	500030				5034948	AI717644
1384767_at	ubiquitin specific peptidase 42	Usp42	288482				11392250	BF404275
1384768_at	zinc finger protein 94	Zfp94	499095				11378437	BF393575
1384769_a_at							3637326	AI136549
1384770_at				Transcribed locus		Rn.147581	3512006	AI112057
1384771_at	transmembrane protein 132E	Tmem132e	287564				7170098	AW527684
1384772_at				Transcribed locus		Rn.3502	11388882	BF400907
1384773_at	ubiquitin domain containing 2	Ubtd2	287178				3291226	AI044323
1384774_at	protease, serine, 30	Prss30	287106				4236217	AA925026
1384775_s_at	protease, serine, 30	Prss30	287106				4236217	AA925026
1384776_x_at	IZUMO family member 4	Izumo4	362832				5033439	AI716186
1384777_at	ER membrane protein complex subunit 9	Emc9	290224				3636959	AI136182
1384778_at	chymotrypsin C (caldecrin)	Ctrc	362653				3333350	AI059573
1384779_at	complexin 3	Cplx3	501005				5033595	AI716342
1384780_at	copine IV	Cpne4	367160				11390722	BF402747
1384781_at	zinc finger homeobox 4	Zfhx4	310250				4280050	AA965176
1384782_at	secretoglobin, family 1B, member 30	Scgb1b30	361551				14936272	BI284006
1384783_at	zinc finger protein 161	Zfp161	282825				14947797	BI289823
1384784_at	chloride channel calcium activated 4-like///chloride channel calcium activated 2	Clca4l///Clca2	499721///362052				3511474	AI111432
1384785_at				Transcribed locus		Rn.231554	8512329	BE120224
1384786_at				Transcribed locus		Rn.199332	3399213	AI073019
1384787_at	CD3 molecule, gamma	Cd3g	300678				3291492	AI044631
1384788_at	diacylglycerol lipase, beta	Daglb	304289				11378158	BF393298
1384789_at	tektin 4	Tekt4	302991				4291475	AA998672
1384790_at				Transcribed locus		Rn.172389	11372849	BF388025
1384791_at	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	B3gnt2	305571				3512107	AI112158
1384792_at	PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae)	Prpf40a	295607				8499219	BE107114
1384793_at	Dab, reelin signal transducer, homolog 1 (Drosophila)	Dab1	266729				11394293	BF406318
1384794_at				Transcribed locus		Rn.170969	8498238	BE106136
1384795_at	zinc finger protein 638	Zfp638	312491				8508310	BE116205
1384796_at	early B-cell factor 2	Ebf2	361060				11374580	BF389744
1384797_at	atlastin GTPase 3	Atl3	309187				11392300	BF404325
1384798_at				Transcribed locus, strongly similar to NP_001020903.1 nucleolar protein 56 [...		Rn.216895	8511923	BE119818
1384799_at	similar to KIAA2022 protein	RGD1561931	302396				11404126	BF416137
1384800_at	Zic family member 3	Zic3	367944				8493965	BE101902
1384801_at	Nipped-B homolog (Drosophila)	Nipbl	294787				4278495	AA963592
1384802_at							5032579	AI715326
1384803_at	late cornified envelope 1F	Lce1f	499663				14935008	BI283351
1384804_at	DNA (cytosine-5-)-methyltransferase 3 alpha	Dnmt3a	444984				4300721	AI029751
1384805_at	defensin beta 24	Defb24	641632				11660655	BF550925
1384806_at				Transcribed locus		Rn.27650	4400726	AI502875
1384807_at				Transcribed locus		Rn.2209	7173150	AW530736
1384808_at	storkhead box 2	Stox2	306459				11398699	BF410724
1384809_at	G protein-coupled receptor 123	Gpr123	309097				7168977	AW526563
1384810_at	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	Stam2	311030				11378608	BF393740
1384811_at	similar to hepatic leukemia factor///hepatic leukemia factor	LOC690286///Hlf	690286///363667				3637111	AI136334
1384812_at				Transcribed locus		Rn.147831	3813296	AI229409
1384813_at				Transcribed locus		Rn.204379	3399217	AI073023
1384814_at				Transcribed locus		Rn.26735	4559992	AI575616
1384815_at				Transcribed locus		Rn.204683	3667306	AI145507
1384816_at	coxsackie virus and adenovirus receptor	Cxadr	89843				3638295	AI137518
1384817_at	SHC (Src homology 2 domain containing) transforming protein 3	Shc3	114858				11384000	BF398996
1384818_at	myosin light chain kinase	Mylk	288057				18183926	BM383873
1384819_at				Transcribed locus		Rn.44221	3396646	AI070395
1384820_at				Transcribed locus		Rn.167712	3830614	AI237108
1384821_at				Transcribed locus		Rn.34632	4416833	AI511134
1384822_at				Transcribed locus		Rn.45231	7164106	AW521721
1384823_at				Transcribed locus		Rn.216653	7166871	AW524486
1384824_at	protocadherin 18	Pcdh18	295027				11396074	BF408099
1384825_at				Transcribed locus, moderately similar to NP_001020850.1 pregnancy specific g...		Rn.161809	3729452	AI178814
1384826_a_at							2937411	AA849871
1384827_at	polymerase (DNA directed), mu	Polm	289757				3291619	AI044758
1384828_at	kinesin family member 7	Kif7	293047				3332729	AI058952
1384829_at				Transcribed locus		Rn.166697	4297079	AI454917
1384830_at	dynein, axonemal, light intermediate chain 1	Dnali1	298524				4280022	AA965148
1384831_at	solute carrier family 7 (anionic amino acid transporter), member 13	Slc7a13	313089				3817035	AI233155
1384832_at	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	Ppfia1	293645				4398746	AI500895
1384833_at				Transcribed locus		Rn.201391	2864072	AA801117
1384834_at	cordon-bleu WH2 repeat protein	Cobl	305497				4295132	AI028942
1384835_at				Transcribed locus		Rn.216765	4464956	AI547468
1384836_at	calmodulin-like 3	Calml3	307100				3248679	AI030853
1384837_at	Cd69 molecule	Cd69	29187				3638449	AI137672
1384838_at	solute carrier family 34 (type II sodium/phosphate contransporter), member 3	Slc34a3	246234				4234571	AA924432
1384839_at				Transcribed locus		Rn.45487	7165212	AW522827
1384840_at								
1384841_at				Transcribed locus		Rn.122504	4229008	AA858815
1384842_s_at	Fas cell surface death receptor	Fas	246097				3815411	AI231531
1384843_at	sperm acrosome associated 3	Spaca3	287557				7173989	AW531575
1384844_at	ankyrin repeat domain 13B	Ankrd13b	360575				3334057	AI060280
1384845_at	deoxycytidine kinase	Dck	79127	Deoxycytidine kinase	Dck	Rn.10058	3726682	AI176044
1384846_at				Transcribed locus, strongly similar to NP_766035.1 uncharacterized protein C...		Rn.205071	4290092	AI453919
1384847_at				Transcribed locus		Rn.101910	4235832	AA924641
1384848_at								
1384849_at				Transcribed locus		Rn.64761	3814738	AI230851
1384850_at							4999959	AI710183
1384851_at	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	Smarcad1	312398				4465937	AI548449
1384852_at	RAB27A, member RAS oncogene family	Rab27a	50645				3290941	AI043615
1384853_at				TL0AEA2YI08 mRNA sequence		Rn.154392	7174026	AW531612
1384854_at				Transcribed locus		Rn.229036	3398873	AI072679
1384855_at	similar to RIKEN cDNA 1700009P17	RGD1562658	498278				4279165	AA964289
1384856_at	anoctamin 8	Ano8	306340				4992977	AI705077
1384857_at	A kinase (PRKA) anchor protein 9	Akap9	246150				3667039	AI145240
1384858_a_at	UTP23, small subunit (SSU) processome component, homolog (yeast)	Utp23	299900				4279464	AA964590
1384859_at	O-linked N-acetylglucosamine (GlcNAc) transferase	Ogt	26295				3292754	AI045935
1384860_at	zinc finger protein 84	Zfp84	308482				7169595	AW527181
1384861_at				Transcribed locus		Rn.15175	7172005	AW529591
1384862_at				Transcribed locus		Rn.156710	7164134	AW521749
1384863_at	copine VII	Cpne7	361433				7176446	AW534032
1384864_at	desert hedgehog	Dhh	84380				7172128	AW529714
1384865_at				Transcribed locus		Rn.48510	7177932	AW535518
