ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
10507500	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	Slc6a9	14664				116686111///18255295	NM_008135///BC021828
10507518								
10507520	hydroxypyruvate isomerase homolog (E. coli)	Hyi	68180				342349350///342349352///19354262	NM_026601///NR_003946///BC024619
10507529	mediator complex subunit 8	Med8	80509				595582136///595582183///18256896	NM_020000///NM_173719///BC021870
10507539	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1	Elovl1	54325				545479158///545479160///545479159///8101518	NM_019422///NM_001039176///NM_001039175///AF170907
10507551	RIKEN cDNA 2610528J11 gene	2610528J11Rik	66451				18490534	BC022764
10507555								
10507557	DNA segment, Chr 4, ERATO Doi 617, expressed///EBNA1 binding protein 2	D4Ertd617e///Ebna1bp2	100041290///69072				294661851///262118246///32451709	NM_026932///NR_029469///BC054723
10507567	olfactory receptor 62	Olfr62	18363				239937461///74354353	NM_146315///BC104295
10507569	olfactory receptor 1341	Olfr1341	258852				124248517	NM_146853
10507572	olfactory receptor 1340	Olfr1340	258301				168229207///76825123	NM_146304///BC106795
10507574	olfactory receptor 1339	Olfr1339	258851				294661854	NM_146852
10507576	olfactory receptor 1331	Olfr1331	258159				260271958	NM_001011856
10507578	olfactory receptor 1330	Olfr1330	258331				294661863///80476566	NM_146334///BC108943
10507580	L-amino acid oxidase 1	Lao1	100470				227500023///17160845	NM_133892///BC017599
10507589								
10507594	solute carrier family 2 (facilitated glucose transporter), member 1	Slc2a1	20525				165377225///193704	NM_011400///M23384
10507606	coiled-coil domain containing 23	Ccdc23	69216				255982558///255982557///12805588	NM_001038998///NM_024462///BC002274
10507612	leprecan 1	Lepre1	56401				109150432///109150438///555290132///23271415	NM_019783///NM_001042411///NM_019782///BC024047
10507635	claudin 19	Cldn19	242653				158533998///84370228///37993741	NM_153105///NM_001038590///AF486651
10507644	zinc finger, MYND domain containing 12	Zmynd12	332934				225543353///61967870	NM_001014900///AY959941
10507653								
10507655								
10507657	forkhead box J3	Foxj3	230700				595582235///34849678///26103843	NM_172699///BC058231///AK086875
10507671	guanylate cyclase activator 2a (guanylin)	Guca2a	14915				6680132///15215032	NM_008190///BC012640
10507675	human immunodeficiency virus type I enhancer binding protein 3	Hivep3	16656				40557581	AY454346
10507677	human immunodeficiency virus type I enhancer binding protein 3	Hivep3	16656				124107624///349300	NM_010657///L07911
10507692	endothelin 2	Edn2	13615				122937364///22477976	NM_007902///BC037042
10507699	sex comb on midleg homolog 1	Scmh1	29871				227499781///227499782///6906724	NM_013883///NM_001159630///AB030906
10507719	schlafen like 1	Slfnl1	194219				141802787///109735080	NM_177570///BC118052
10507726	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	Cited4	56222				113866003///5002199	NM_019563///AF143369
10507731	regulating synaptic membrane exocytosis 3	Rims3	242662				118130708///115527536	NM_182929///BC115536
10507742	collagen, type IX, alpha 2	Col9a2	12840				227116288///20988702	NM_007741///BC029697
10507773								
10507775								
10507777	RIKEN cDNA 9530002B09 gene	9530002B09Rik	77432				115292435///11612166	NM_023865///AF319955
10507784	palmitoyl-protein thioesterase 1	Ppt1	19063				313851070///3283929	NM_008917///AF071025
10507798	v-myc myelocytomatosis viral oncogene homolog, lung carcinoma derived (avian)	Mycl	16918				34328139///31418557	NM_008506///BC053059
10507804	tRNA isopentenyltransferase 1	Trit1	66966				142354403///18044185	NM_025873///BC019812
10507817	bone morphogenetic protein 8b	Bmp8b	12164				146149090///187953730	NM_007559///BC137890
10507824	3-oxoacid CoA transferase 2B///3-oxoacid CoA transferase 2A	Oxct2b///Oxct2a	353371///64059				160358826///365192561///88682936///223460634	NM_181859///NM_022033///BC113758///BC137887
10507826	hippocalcin-like 4	Hpcal4	170638				158508657///187952958	NM_174998///BC138631
10507833	5'-nucleotidase, cytosolic IA	Nt5c1a	230718				148227159///223461877	NM_001085502///BC147309
10507840	hairy/enhancer-of-split related with YRPW motif-like	Heyl	56198				117606342///6503007	NM_013905///AF172288
10507848								
10507851	poly(A) binding protein, cytoplasmic 4	Pabpc4	230721				34419621///118130218///33991670	NM_130881///NM_148917///BC056432
10507870								
10507872								
10507874	rhomboid, veinlet-like 2 (Drosophila)	Rhbdl2	230726				126723320///109731843	NM_183163///BC115494
10507880								
10507885	c-myc binding protein	Mycbp	56309				141801387///20306199	NM_019660///BC028344
10507894	Ras-related GTP binding C	Rragc	54170				114145486///47938927	NM_017475///BC071245
10507903								
10507905	POU domain, class 3, transcription factor 1	Pou3f1	18991				145279231	NM_011141
10507908	four and a half LIM domains 3	Fhl3	14201				291167794///148878360	NM_010213///BC145939
10507914	splicing factor 3a, subunit 3	Sf3a3	75062				124249078///62027585	NM_029157///BC092058
10507931	microRNA 697	Mir697	735277				262205464	NR_030479
10507933	inositol polyphosphate-5-phosphatase B	Inpp5b	16330				30231212///15418717///20809341///9945301///2766530///12835882	NM_008385///AY007563///BC028864///AF040094///AF040095///AK004601
10507961	metal response element binding transcription factor 1	Mtf1	17764				188528619///17389241	NM_008636///BC017679
10507976	yrdC domain containing (E.coli)	Yrdc	230734				247494088///23274115	NM_153566///BC023823
10507983	Eph receptor A10	Epha10	230735				164565412///109733596	NM_177671///BC116991
10507990								
10508001	RIKEN cDNA 9930104L06 gene	9930104L06Rik	194268				114145556///71534063	NM_177573///BC099946
10508012	R-spondin homolog (Xenopus laevis)	Rspo1	192199				227452350///4519540	NM_138683///AB016768
10508019	guanine nucleotide binding protein-like 2 (nucleolar)	Gnl2	230737				240120092///13096930	NM_145552///BC003262
10508036	Smad nuclear interacting protein 1	Snip1	76793				227430374///39850205	NM_175246///BC064067
10508042	MYST/Esa1-associated factor 6	Meaf6	70088				595582085///82697045	NM_027310///BC108404
10508052	glutamate receptor, ionotropic, kainate 3	Grik3	14807				163659906	NM_001081097
10508069	microRNA 692-1///ferritin light chain 1	Mir692-1///Ftl1	751529///14325				114326465///262205388///187957119///193268	NM_010240///NR_030465///BC150761///J04716
10508074	colony stimulating factor 3 receptor (granulocyte)	Csf3r	12986				358030278///193454	NM_007782///M58288
10508089	mitochondrial ribosomal protein S15	Mrps15	66407				48526511///22137401	NM_025544///BC029193
10508099	organic solute carrier partner 1	Oscp1	230751				124244065///119359725	NM_172701///AB286960
10508112	U7 snRNP-specific Sm-like protein LSM10	Lsm10	116748				253795521///253795522///20071448	NM_138721///NM_001163266///BC026476
10508115	serine/threonine kinase 40	Stk40	74178				224922842///224922840///28422272	NM_001145827///NM_028800///BC046981
10508128	eva-1 homolog B (C. elegans)	Eva1b	230752				20810138///142353701	BC029204///NM_172145
10508135	trafficking protein particle complex 3	Trappc3	27096				31560502///13277653	NM_013718///BC003736
10508142	collagen, type VIII, alpha 2	Col8a2	329941				118130942///40675466	NM_199473///BC065148
10508149	tektin 2	Tekt2	24084				148225692///5263203	NM_011902///AB027138
10508151	claspin	Clspn	269582				225543338///29748066	NM_175554///BC050848
10508178	RIKEN cDNA 5730409E04Rik gene	5730409E04Rik	230757				225543153///225543151	NM_001145950///NM_001013755
10508182	proteasome (prosome, macropain) subunit, beta type 2	Psmb2	26445				227116344///14198409	NM_011970///BC008265
10508190	expressed sequence AU040320	AU040320	100317				78482610///78482608///78482606///20809370	NM_001035526///NM_001035525///NM_133886///BC028869
10508217	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	Sfpq	71514				270309126///58477483	NM_023603///BC089305
10508228	zinc finger, MYM-type 6	Zmym6	100177				551894385///187954866	NM_177462///BC140958
10508247								
10508249	predicted gene 12942	Gm12942	100039968				508772617	NM_001099319
10508253	discs, large (Drosophila) homolog-associated protein 3	Dlgap3	242667				299829274///68161594	NM_198618///BC098311
10508269	small integral membrane protein 12	Smim12	80284				114145577///187957649	NM_030252///BC147067
10508272	CUB and Sushi multiple domains 2	Csmd2	329942				60359955	AK220272
10508351	polyhomeotic-like 2 (Drosophila)	Phc2	54383				304434572///304434666///304434573///34785826///4098992///47937420///21165534///26101505///26341975	NM_018774///NM_001195130///NM_001195083///BC057571///U81491///BC071246///AB062362///AK083804///AK051465
10508368	alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)	A3galt2	215493				78486564///45479855	NM_001009819///AY491982
10508376	tripartite motif-containing 62	Trim62	67525				31342487///29294764	NM_178110///BC049095
10508382	adenylate kinase 2	Ak2	11637				406362840///406362839///14250356	NM_016895///NM_001033966///BC008610
10508392	ring finger protein 19B	Rnf19b	75234				244790052///117167806	NM_029219///BC117807
10508405	transmembrane protein 54	Tmem54	66260				321267549///18043493	NM_025452///BC019563
10508412	fibronectin type III domain containing 5	Fndc5	384061				254911019///21212947	NM_027402///AJ401376
10508420	tyrosyl-tRNA synthetase	Yars	107271				165377180///15488843	NM_134151///BC013552
10508436	syncoilin///retinoblastoma binding protein 4	Sync///Rbbp4	68828///19646				47059477///118130570///115527616	NM_023485///NM_009030///BC106855
10508444	zinc finger and BTB domain containing 8 opposite strand	Zbtb8os	67106				146149089///63100437	NM_025970///BC094629
10508452								
10508454	BSD domain containing 1	Bsdc1	100383				31981602///29294717	NM_133889///BC049111
10508465	MARCKS-like 1	Marcksl1	17357				257467655///13879552	NM_010807///BC006757
10508468	transmembrane protein 234	Tmem234	76799				19353040///74179086///26091105///12846685	BC024696///AK171961///AK045767///AK010915
10508477								
10508479	protein tyrosine phosphatase 4a2	Ptp4a2	19244				258613924///258613925///56270555	NM_008974///NM_001164745///BC086794
10508486	uncharacterized LOC100505143	LOC100505143	100505143				74215066	AK155946
10508488								
10508490	serine/arginine-rich splicing factor 5	Srsf5	20384				119226246///119226242///119226244///55153888	NM_001079695///NM_001079694///NM_009159///BC085267
10508492								
10508500	brain-specific angiogenesis inhibitor 2	Bai2	230775				314122352///34784562///27362910///74188284	NM_173071///BC056926///AY168407///AK144268
10508533	collagen, type XVI, alpha 1	Col16a1	107581				227500530///20379993	NM_028266///BC027766
10508608	penta-EF hand domain containing 1	Pef1	67898				146149299///17512471	NM_026441///BC019191
10508614	fatty acid binding protein 3, muscle and heart	Fabp3	14077				6753809///59808686	NM_010174///BC089542
10508619	pumilio RNA-binding family member 1	Pum1	80912				227430379///227430381///227430383///227430385///227430387///11991651	NM_030722///NM_001159603///NM_001159604///NM_001159605///NM_001159606///AF321909
10508645	small nucleolar RNA, C/D box 85	Snord85	100217460				260166588///14276927	NR_028565///AF357332
10508647								
10508649								
10508651	syndecan 3	Sdc3	20970				110349994///32451762	NM_011520///BC054795
10508663	lysosomal-associated protein transmembrane 5	Laptm5	16792				145301582///18088139	NM_010686///BC020993
10508676	matrilin 1, cartilage matrix protein	Matn1	17180				171846230///28503026	NM_010769///BC047140
10508686	mitochondrial trans-2-enoyl-CoA reductase	Mecr	26922				227116357///13278007	NM_025297///BC003864
10508697	serine/arginine-rich splicing factor 4	Srsf4	57317				165377172///22268150	NM_020587///BC026944
10508707								
10508709								
10508711	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor	Taf12	66464				227330587///18044301	NM_025579///BC019668
10508719	small nucleolar RNA, H/ACA box 16A	Snora16a	100310813				261490721	NR_029412
10508721	small nucleolar RNA, H/ACA box 44	Snora44	100217418				300360593	NR_034050
10508723	small nucleolar RNA, H/ACA box 61	Snora61	100217440				300360589	NR_034046
10508725								
10508727	DnaJ (Hsp40) homolog, subfamily C, member 8	Dnajc8	68598				157951605///42542669///187953678///23243271	NM_172400///BC066222///BC137735///BC035539
10508734	platelet-activating factor receptor	Ptafr	19204				124487078	NM_001081211
10508737	eyes absent 3 homolog (Drosophila)	Eya3	14050				554506495///554506518///554506514///38648715	NM_010166///NM_210071///NM_211357///BC063259
10508759	replication protein A2	Rpa2	19891				110625960///220583	NM_011284///D00812
10508770	prostaglandin-endoperoxide synthase 2 pseudogene	Gm13033	100038703				74209176	AK142202
10508772	Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog	Fgr	14191				171542818///34786044	NM_010208///BC057863
10508788	AT hook, DNA binding motif, containing 1	Ahdc1	230793				124244059///38614275	NM_146155///BC060231
10508797								
10508800	predicted gene 3579	Gm3579	100041932	Endogenous defective Murine leukemia virus LI-8 gag protein		Mm.489181	34391480///34391478///224037768	AY140896///AY140895///FJ654106
10508805	WAS protein family, member 2	Wasf2	242687				158508650///23266655	NM_153423///AY135643
10508819	CD164 sialomucin-like 2	Cd164l2	69655				115511039///84627512	NM_027152///BC111824
10508829	mitogen-activated protein kinase kinase kinase 6	Map3k6	53608				225543421///150371777	NM_016693///AB021861
10508860	solute carrier family 9 (sodium/hydrogen exchanger), member 1	Slc9a1	20544				114842401///30411020	NM_016981///BC051431
10508879	family with sequence similarity 46, member B	Fam46b	100342				158508652///23274276	NM_175307///BC038001
10508883	keratinocyte differentiation factor 1	Kdf1	69073				144922628///144922645///13905189	NM_001083916///NM_133707///BC006890
10508887	nuclear receptor subfamily 0, group B, member 2	Nr0b2	23957				31981365///18043451	NM_011850///BC019540
10508892	G patch domain containing 3	Gpatch3	242691				141802392///66792519	NM_172876///BC096468
10508901	GPN-loop GTPase 2	Gpn2	100210				227499700///17390959	NM_133884///BC018407
10508907	lin-28 homolog A (C. elegans)	Lin28a	83557				22003877///21842297	NM_145833///AF521097
10508909								
10508917	absent in melanoma 1-like	Aim1l	230806				244790064///187957049	NM_001162970///BC150738
10508936	UBX domain protein 11	Ubxn11	67586				358356411///18044094	NM_026257///BC019461
